Roll,Pitch,Yaw,mSpeed,Time
0.90561282634735107,-1.5253927707672119,-1.420512318611145,0.052028642705442107,1431194764.1314831
1.0001881122589111,-1.5285999774932861,-1.5150851011276245,0.048353454516841622,1431194764.138315
1.2279232740402222,-1.5336463451385498,-1.7430764436721802,0.042570743157941987,1431194764.150388
1.5604550838470459,-1.5362973213195801,-2.0763797760009766,0.039532948222687027,1431194764.1623981
1.9797770977020264,-1.5336767435073853,-2.4957334995269775,0.042535909193174744,1431194764.1757159
2.240307092666626,-1.5278478860855103,-2.7553772926330566,0.049215287786313698,1431194764.1833279
2.5755488872528076,-1.5081288814544678,-3.08929443359375,0.071811602617466969,1431194764.1956129
2.7509713172912598,-1.4836889505386353,3.0219228267669678,-0.099817700478837146,1431194764.208077
2.8751778602600098,-1.4515074491500854,2.8975100517272949,-0.13669498463800295,1431194764.2209721
2.9291188716888428,-1.4158191680908203,2.8435626029968262,-0.17759074229345428,1431194764.2330329
2.9427018165588379,-1.3982151746749878,2.8329010009765625,-0.19776343279952016,1431194764.239893
2.967512845993042,-1.3672821521759033,2.8111011981964111,-0.2332100655351354,1431194764.2518139
2.9868054389953613,-1.3407723903656006,2.7992916107177734,-0.26358801488768419,1431194764.2646749
3.0224149227142334,-1.323481559753418,2.7626123428344727,-0.28340184725475753,1431194764.2770441
3.0276777744293213,-1.3146584033966064,2.757904052734375,-0.29351243967934409,1431194764.2894721
3.0282125473022461,-1.3118102550506592,2.7556812763214111,-0.2967761772723429,1431194764.2969799
3.0211248397827148,-1.3085854053497314,2.758307933807373,-0.30047158282088676,1431194764.3096299
3.0113580226898193,-1.3116029500961304,2.7653465270996094,-0.29701373125167607,1431194764.3217671
3.0015008449554443,-1.3199576139450073,2.7751712799072266,-0.28743999169585238,1431194764.334013
2.9906904697418213,-1.3306361436843872,2.7859716415405273,-0.27520329798642451,1431194764.3470659
2.9791464805603027,-1.3374933004379272,2.7985503673553467,-0.26734557515767504,1431194764.3537071
2.9628450870513916,-1.3503689765930176,2.8160059452056885,-0.25259113711639686,1431194764.3654411
2.9524037837982178,-1.3629869222640991,2.8296194076538086,-0.23813203645483014,1431194764.377954
2.9452757835388184,-1.3751152753829956,2.8409380912780762,-0.22423396753168817,1431194764.390934
2.9382741451263428,-1.3856807947158813,2.8489844799041748,-0.21212677420892334,1431194764.4033711
2.9307243824005127,-1.3898283243179321,2.8551547527313232,-0.20737405537686185,1431194764.4106579
2.9114606380462646,-1.4005074501037598,2.8707382678985596,-0.19513667864851669,1431194764.423866
2.8878483772277832,-1.4102929830551147,2.8918445110321045,-0.18392328388054011,1431194764.4369969
2.8755502700805664,-1.414939284324646,2.9031198024749756,-0.1785990148187318,1431194764.4436989
2.8542275428771973,-1.4235093593597412,2.9258823394775391,-0.1687784322263039,1431194764.455631
2.8333725929260254,-1.4307571649551392,2.9491989612579346,-0.16047305879935181,1431194764.46733
2.8115382194519043,-1.4389444589614868,2.9712080955505371,-0.15109111095542233,1431194764.48033
2.7909393310546875,-1.4461867809295654,2.9904210567474365,-0.14279202130250668,1431194764.4925439
2.767103910446167,-1.4535232782363892,3.0130925178527832,-0.13438501466070477,1431194764.505379
2.7466928958892822,-1.4583666324615479,3.0332989692687988,-0.12883493954493588,1431194764.5138011
2.7087621688842773,-1.4668689966201782,3.0711569786071777,-0.11909194790147951,1431194764.52652
2.6700689792633057,-1.4747105836868286,3.1093628406524658,-0.11010615102941074,1431194764.5380421
2.6235132217407227,-1.4820443391799927,-3.1281301975250244,0.10170228627462706,1431194764.550086
2.5939235687255859,-1.4860587120056152,-3.0989923477172852,0.097102153868623309,1431194764.556648
2.5380115509033203,-1.4939712285995483,-3.042292594909668,0.088035077745431345,1431194764.568814
2.5507194995880127,-1.49369215965271,-3.0554845333099365,0.088354867202371276,1431194764.581254
2.5982661247253418,-1.4872303009033203,-3.104259729385376,0.095759611885365525,1431194764.5948319
2.626673698425293,-1.4827545881271362,-3.133925199508667,0.10088840093312826,1431194764.6019659
2.6714510917663574,-1.4779754877090454,3.1010823249816895,-0.10636484660964442,1431194764.6139171
2.7078342437744141,-1.4732890129089355,3.0604288578033447,-0.11173515114645852,1431194764.626245
2.7098345756530762,-1.4723306894302368,3.0536839962005615,-0.11283330896121328,1431194764.6383059
2.6638453006744385,-1.4819260835647583,3.0947160720825195,-0.10183779722775994,1431194764.650965
2.5377969741821289,-1.499218225479126,-3.0672314167022705,0.082022462219069323,1431194764.6637771
2.3792970180511475,-1.509207010269165,-2.9061331748962402,0.070576158000395142,1431194764.6708441
2.0322437286376953,-1.5213782787322998,-2.5540294647216797,0.056628911715228866,1431194764.682965
1.6578342914581299,-1.5283070802688599,-2.1835958957672119,0.048689090012655922,1431194764.6963151
1.2817991971969604,-1.5255558490753174,-1.8085103034973145,0.051841768729750583,1431194764.7084379
1.0942966938018799,-1.5214121341705322,-1.6220037937164307,0.056590116240743386,1431194764.715904
0.78904318809509277,-1.5075802803039551,-1.3165565729141235,0.072440253228674867,1431194764.7288611
0.59142351150512695,-1.488508939743042,-1.118896484375,0.09429439970461459,1431194764.7411611
0.44927754998207092,-1.4661719799041748,-0.9792448878288269,0.11989067022302066,1431194764.75284
0.35137706995010376,-1.4396445751190186,-0.88342744112014771,0.15028883693551251,1431194764.7656929
0.31044566631317139,-1.4193407297134399,-0.83941429853439331,0.1735553299280275,1431194764.7724681
0.27295860648155212,-1.3963937759399414,-0.79644721746444702,0.1998506020060927,1431194764.7854209
0.24661074578762054,-1.3838073015213013,-0.76208740472793579,0.21427363926884196,1431194764.7969589
0.22808866202831268,-1.382725715637207,-0.74160581827163696,0.21551304539563232,1431194764.8080051
0.21699392795562744,-1.3862713575363159,-0.73414105176925659,0.21145003906595861,1431194764.819803
0.22454895079135895,-1.3918590545654297,-0.74925178289413452,0.20504700992663857,1431194764.8317959
0.23451706767082214,-1.3993388414382935,-0.7668951153755188,0.19647580553718938,1431194764.8443511
0.26356163620948792,-1.4064012765884399,-0.79524803161621094,0.18838285099342472,1431194764.8520629
0.28924137353897095,-1.4122351408004761,-0.81820112466812134,0.18169773504138306,1431194764.864325
0.28249561786651611,-1.4142817258834839,-0.81332045793533325,0.17935252128796747,1431194764.877521
0.25962075591087341,-1.4122872352600098,-0.79636573791503906,0.18163803918803723,1431194764.889235
0.23663714528083801,-1.4068151712417603,-0.78030657768249512,0.18790856265745901,1431194764.9009769
0.23459351062774658,-1.3966848850250244,-0.77529150247573853,0.19951701556702944,1431194764.9089911
0.22504821419715881,-1.3806744813919067,-0.76112926006317139,0.21786358669660047,1431194764.9212561
0.20732598006725311,-1.3684695959091187,-0.74246841669082642,0.23184935524868536,1431194764.9333291
0.19491405785083771,-1.3597604036331177,-0.73007595539093018,0.24182935445634143,1431194764.945504
0.19169880449771881,-1.3538892269134521,-0.7268945574760437,0.24855722739258737,1431194764.957989
0.19215807318687439,-1.3512711524963379,-0.72705620527267456,0.25155731968362377,1431194764.965997
0.19315499067306519,-1.3506051301956177,-0.72779661417007446,0.25232052502148095,1431194764.978817
0.1951233446598053,-1.3521506786346436,-0.72958254814147949,0.25054945696969666,1431194764.991514
0.19671523571014404,-1.3523708581924438,-0.73090505599975586,0.25029714978175632,1431194764.9982021
0.20097211003303528,-1.3531239032745361,-0.7336847186088562,0.24943422368201681,1431194765.0099061
0.20103490352630615,-1.355111837387085,-0.73296964168548584,0.24715621899003423,1431194765.023124
0.1922563910484314,-1.3576740026473999,-0.72797220945358276,0.24422019387341265,1431194765.036391
0.19346648454666138,-1.3593237400054932,-0.72836542129516602,0.24232973411493647,1431194765.048286
0.1965242475271225,-1.3604989051818848,-0.72987133264541626,0.24098309401817686,1431194765.0556281
0.20034044981002808,-1.3638678789138794,-0.73242980241775513,0.23712253449550219,1431194765.069083
0.20803621411323547,-1.3691577911376953,-0.7386554479598999,0.23106074160711587,1431194765.082644
